Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
174184,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Annual Average 2011,2010-12-01,10.09,No Message
649812,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Winter 2018-19,2018-12-01,7.15,No Message
874401,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01,8.865704873,No Message
334096,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2015,2015-01-01,8.87,No Message
174195,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Annual Average 2011,2010-12-01,11.49,No Message
669658,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Annual Average 2020,2020-01-01,6.35,No Message
170283,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2011,2010-12-01,12.08,No Message
213932,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2014,2014-06-01,10.82,No Message
170165,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2009,2008-12-01,12.82,No Message
874593,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Summer 2023,2023-06-01,9.725961313,No Message
170176,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2009,2008-12-01,11.86,No Message
170294,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2011,2010-12-01,11.58,No Message
823393,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Annual Average 2022,2022-01-01,6.195663561,No Message
173109,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2008-09,2008-12-01,13.5,No Message
605839,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2017-18,2017-12-01,8.44,No Message
649837,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2019,2019-01-01,7.0,No Message
823441,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2022,2022-01-01,6.497213811,No Message
173094,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Winter 2008-09,2008-12-01,14.16,No Message
649804,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2019,2019-01-01,7.44,No Message
669697,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2020,2020-01-01,6.69,No Message
174114,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2009,2008-12-01,11.5,No Message
174182,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2011,2010-12-01,11.14,No Message
874523,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2023,2023-06-01,9.17505874,No Message
170178,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Annual Average 2009,2008-12-01,11.37,No Message
827450,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2017-2019,2017-01-01,14.0,No Message
130812,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01,25.6,No Message
130831,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,2,Brooklyn,2005-2007,2005-01-01,99.3,No Message
827462,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2017-2019,2017-01-01,75.0,No Message
130801,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208,Canarsie - Flatlands,2005-2007,2005-01-01,91.9,No Message
131157,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2005-2007,2005-01-01,14.0,No Message
628864,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1,Bronx,2015-2017,2015-01-01,177.5,No Message
825963,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2022,2022-01-01,18.39671461,No Message
643489,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2019,2019-01-01,17.27,No Message
602875,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2017-18,2017-12-01,25.64,No Message
171579,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2008-09,2008-12-01,31.11,No Message
825893,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Annual Average 2022,2022-01-01,16.93576692,No Message
171564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2008-09,2008-12-01,33.61,No Message
602845,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2017-18,2017-12-01,27.19,No Message
643459,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Annual Average 2019,2019-01-01,19.98,No Message
412501,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2016,2015-12-31,30.14,No Message
825722,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2021-22,2021-12-01,24.70809517,No Message
877173,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2023,2023-06-01,12.87565067,No Message
334238,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2015,2015-06-01,9.94,No Message
168667,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2012-13,2012-12-01,10.19,No Message
650006,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2019,2019-06-01,7.78,No Message
669920,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2019-20,2019-12-01,7.45,No Message
336775,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2015,2015-01-01,20.94,No Message
167664,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2011,2010-12-01,22.86,No Message
167546,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2009,2008-12-01,24.43,No Message
667741,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2020,2020-01-01,15.6,No Message
877203,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2023,2023-06-01,11.65295001,No Message
549459,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2017,2017-06-01,35.3,No Message
671099,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2020,2020-06-01,31.56,No Message
165953,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2011-12,2011-12-01,23.16,No Message
165835,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2009-10,2009-12-01,27.74,No Message
603045,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2018,2018-06-01,11.74,No Message
667743,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2020,2020-06-01,10.3,No Message
874839,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2023,2023-01-01,6.694997318,No Message
874841,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2022-23,2022-12-01,6.253089341,No Message
874510,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2022-23,2022-12-01,6.424081772,No Message
874512,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Annual Average 2023,2023-01-01,6.8683427,No Message
178444,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2010,2009-12-01,9.68,No Message
669744,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2019-20,2019-12-01,7.65,No Message
649661,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2019,2019-06-01,7.38,No Message
177317,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Winter 2012-13,2012-12-01,9.57,No Message
178451,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Annual Average 2010,2009-12-01,9.79,No Message
643694,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2019,2019-06-01,13.58,No Message
877237,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Winter 2022-23,2022-12-01,19.06374469,No Message
877235,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2023,2023-01-01,15.40700654,No Message
877111,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2022-23,2022-12-01,21.49118331,No Message
166023,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Winter 2012-13,2012-12-01,22.11,No Message
167616,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2010,2009-12-01,21.46,No Message
336887,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2015,2015-06-01,6.87,No Message
876869,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2023,2023-01-01,15.56944138,No Message
167535,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2009,2008-12-01,27.55,No Message
167653,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2011,2010-12-01,25.92,No Message
643671,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2018-19,2018-12-01,21.94,No Message
167550,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2009,2008-12-01,20.26,No Message
167668,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2011,2010-12-01,19.24,No Message
165989,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Winter 2012-13,2012-12-01,26.69,No Message
167582,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2010,2009-12-01,25.0,No Message
877174,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Winter 2022-23,2022-12-01,23.64561241,No Message
877172,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual Average 2023,2023-01-01,17.85138313,No Message
166001,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2012-13,2012-12-01,27.47,No Message
167594,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2010,2009-12-01,25.68,No Message
643684,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Annual Average 2019,2019-01-01,18.23,No Message
602977,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Winter 2017-18,2017-12-01,26.12,No Message
643627,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2019,2019-01-01,18.35,No Message
165779,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2008-09,2008-12-01,30.61,No Message
643669,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Annual Average 2019,2019-01-01,16.35,No Message
165780,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2008-09,2008-12-01,25.9,No Message
643672,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2019,2019-01-01,13.13,No Message
826044,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual Average 2022,2022-01-01,16.5740424,No Message
826008,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2022,2022-01-01,17.26282689,No Message
550127,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Annual Average 2017,2017-01-01,21.26,No Message
165901,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Winter 2010-11,2010-12-01,31.75,No Message
166668,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2009,2009-06-01,21.71,No Message
167789,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Annual Average 2013,2012-12-01,21.6,No Message
549998,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2017,2017-01-01,23.65,No Message
550073,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual Average 2017,2017-01-01,19.75,No Message
211552,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2013-14,2013-12-01,22.42,No Message
825975,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Annual Average 2022,2022-01-01,14.52914393,No Message
602890,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2017-18,2017-12-01,26.84,No Message
643504,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Annual Average 2019,2019-01-01,18.67,No Message
211670,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2014,2014-06-01,19.54,No Message
743702,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2021,2021-06-01,26.94870178,No Message
741263,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2021,2021-06-01,13.15798706,No Message
825697,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2022,2022-06-01,10.63849526,No Message
827110,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2022,2022-06-01,34.22324851,No Message
827142,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2022,2022-06-01,32.19843539,No Message
741049,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2020-21,2020-12-01,22.76288546,No Message
602761,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2017-18,2017-12-01,27.52,No Message
825738,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2022,2022-01-01,16.86623851,No Message
643687,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2019,2019-01-01,17.13,No Message
175250,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2008-09,2008-12-01,27.63,No Message
602728,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2017-18,2017-12-01,27.19,No Message
825771,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2022,2022-01-01,17.99691841,No Message
212313,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2013-14,2013-12-01,36.89,No Message
518608,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2012-2014,2012-01-02,17.1,No Message
628966,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102,Northeast Bronx,2015-2017,2015-01-01,33.3,No Message
628988,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2015-2017,2015-01-01,9.4,No Message
816883,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,202,Downtown - Heights - Slope,2019,2019-01-01,126.755171,No Message
816884,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,202,Downtown - Heights - Slope,2010,2010-01-01,95.765905,No Message
154599,643,Annual vehicle miles traveled,Million miles,per square mile,CD,316,Brownsville (CD16),2005,2005-01-01,87.351443,No Message
154588,643,Annual vehicle miles traveled,Million miles,per square mile,CD,305,East New York and Starrett City (CD5),2005,2005-01-01,55.294168,No Message
549443,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2017,2017-06-01,30.27,No Message
605346,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2018,2018-06-01,30.95,No Message
170192,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2009,2008-12-01,10.54,No Message
213959,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2014,2014-06-01,8.73,No Message
649944,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2018-19,2018-12-01,7.97,No Message
547649,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2016-17,2016-12-01,8.72,No Message
547647,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2017,2017-06-01,10.24,No Message
827855,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2017-2019,2017-01-01,57.0,No Message
828046,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2017-2019,2017-01-01,11.0,No Message
213428,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2014,2014-06-01,13.71,No Message
167537,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2009,2008-12-01,23.39,No Message
222482,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2012,2012-06-01,33.38,No Message
222483,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2013,2013-06-01,30.73,No Message
518683,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2012-2014,2012-01-02,5.9,No Message
629048,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2015-2017,2015-01-01,4.3,No Message
168468,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2009-10,2009-12-01,12.47,No Message
168586,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2011-12,2011-12-01,11.42,No Message
547641,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2017,2017-06-01,9.81,No Message
669945,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2020,2020-06-01,7.12,No Message
177951,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2013,2013-06-01,9.85,No Message
179588,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2013,2013-06-01,10.44,No Message
410722,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Annual Average 2016,2015-12-31,7.75,No Message
742151,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2021,2021-06-01,8.490756288,No Message
669819,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2019-20,2019-12-01,7.34,No Message
874340,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2022-23,2022-12-01,6.746809888,No Message
742516,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Winter 2020-21,2020-12-01,6.528260119,No Message
169438,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2011,2011-06-01,11.1,No Message
